province,province_2nd,regency_city,regency_city_2nd,found_id,province_aliases,province_aliases_2nd,regency_city_aliases,regency_city_aliases_2nd,lat,long
Sumatera Barat,Sumatera Barat,Kabupaten Dharmasraya,Kabupaten Dharmasraya,TRUE,"West Sumatra, West Sumatra, West Sumatra, West Sumatra, West Sumatra","Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat","Dharmasraya Regency, Dharmasraya Regency, Dharmasraya Regency, Dharmasraya Regency, Dharmasraya Regency","Kabupaten Dharmasraya, Kabupaten Dharmasraya, Kabupaten Dharmasraya, Kabupaten Dharmasraya, Kabupaten Dharmasraya",-1.1121,101.6158
Sumatera Barat,Sumatera Barat,Kabupaten Kepulauan Mentawai,Kabupaten Kepulauan Mentawai,TRUE,"West Sumatra, West Sumatra, West Sumatra, West Sumatra, West Sumatra","Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat","Mentawai Islands Regency, Mentawai Islands Regency, Mentawai Islands Regency, Mentawai Islands Regency, Mentawai Islands Regency","Kabupaten Kepulauan Mentawai, Kabupaten Kepulauan Mentawai, Kabupaten Kepulauan Mentawai, Kabupaten Kepulauan Mentawai, Kabupaten Kepulauan Mentawai",-1.426,98.9245
Sumatera Barat,Sumatera Barat,Kabupaten Lima Puluh Kota,Kabupaten Lima Puluh Kota,TRUE,"West Sumatra, West Sumatra, West Sumatra, West Sumatra, West Sumatra","Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat","Lima Puluh Kota Regency, Lima Puluh Kota Regency, Lima Puluh Kota Regency, Lima Puluh Kota Regency, Lima Puluh Kota Regency","Kabupaten Lima Puluh Kota, Kabupaten Lima Puluh Kota, Kabupaten Lima Puluh Kota, Kabupaten Lima Puluh Kota, Kabupaten Lima Puluh Kota",0.0734,100.5296
Sumatera Barat,Sumatera Barat,Kabupaten Padang Pariaman,Kabupaten Padang Pariaman,TRUE,"West Sumatra, Sumatera Barat, West Sumatra, West Sumatra, West Sumatra","Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat","Padang Pariaman Regency, Kabupaten Padang Pariaman, Padang Pariaman Regency, Padang Pariaman Regency, Padang Pariaman Regency","Kabupaten Padang Pariaman, Kabupaten Padang Pariaman, Kabupaten Padang Pariaman, Kabupaten Padang Pariaman, Kabupaten Padang Pariaman",-0.5547,100.2152
Sumatera Barat,Sumatera Barat,Kabupaten Pasaman,Kabupaten Pasaman,TRUE,"West Sumatra, West Sumatra, West Sumatra, West Sumatra, West Sumatra","Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat","Pasaman Regency, Pasaman Regency, Pasaman Regency, Pasaman Regency","Kabupaten Pasaman, Kabupaten Pasaman, Kabupaten Pasaman, Kabupaten Pasaman",0.2209,100.1703
Sumatera Barat,Sumatera Barat,Kabupaten Pasaman Barat,Kabupaten Pasaman Barat,TRUE,"Sumatera Barat, West Sumatra, West Sumatra, West Sumatra, West Sumatra","Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat","Kabupaten Pasaman Barat, West Pasaman Regency, West Pasaman Regency, West Pasaman Regency, West Pasaman Regency","Kabupaten Pasaman Barat, Kabupaten Pasaman Barat, Kabupaten Pasaman Barat, Kabupaten Pasaman Barat, Kabupaten Pasaman Barat",0.2213,99.6341
Sumatera Barat,Sumatera Barat,Kabupaten Pesisir Selatan,Kabupaten Pesisir Selatan,TRUE,"Sumatera Barat, West Sumatra, West Sumatra, West Sumatra, West Sumatra","Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat","Kabupaten Pesisir Selatan, South Pesisir Regency, South Pesisir Regency, South Pesisir Regency, South Pesisir Regency","Kabupaten Pesisir Selatan, Kabupaten Pesisir Selatan, Kabupaten Pesisir Selatan, Kabupaten Pesisir Selatan, Kabupaten Pesisir Selatan",-1.7223,100.8903
Sumatera Barat,Sumatera Barat,Kabupaten Sijunjung,Kabupaten Sijunjung,TRUE,"Sumatera Barat, West Sumatra, West Sumatra, West Sumatra, West Sumatra","Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat","Kabupaten Sijunjung, Sijunjung Regency, Sijunjung Regency, Sijunjung Regency, Sijunjung Regency","Kabupaten Sijunjung, Kabupaten Sijunjung, Kabupaten Sijunjung, Kabupaten Sijunjung, Kabupaten Sijunjung",-0.6647,101.0712
Sumatera Barat,Sumatera Barat,Kabupaten Solok,Kabupaten Solok,TRUE,"Sumatera Barat, West Sumatra, Sumatera Barat, West Sumatra, West Sumatra","Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat","Kabupaten Solok, Solok Regency, Kabupaten Solok, Solok Regency, Solok Regency","Kabupaten Solok, Kabupaten Solok, Kabupaten Solok, Kabupaten Solok, Kabupaten Solok",-0.9644,100.8903
Sumatera Barat,Sumatera Barat,Kabupaten Solok Selatan,Kabupaten Solok Selatan,TRUE,"West Sumatra, West Sumatra, West Sumatra, West Sumatra, West Sumatra","Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat","South Solok Regency, South Solok Regency, South Solok Regency, South Solok Regency, South Solok Regency","Kabupaten Solok Selatan, Kabupaten Solok Selatan, Kabupaten Solok Selatan, Kabupaten Solok Selatan, Kabupaten Solok Selatan",-1.4157,101.2524
Sumatera Barat,Sumatera Barat,Kabupaten Tanah Datar,Kabupaten Tanah Datar,TRUE,"West Sumatra, West Sumatra, Sumatera Barat, West Sumatra, West Sumatra","Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat","Tanah Datar Regency, Tanah Datar Regency, Kabupaten Tanah Datar, Tanah Datar Regency, Tanah Datar Regency","Kabupaten Tanah Datar, Kabupaten Tanah Datar, Kabupaten Tanah Datar, Kabupaten Tanah Datar, Kabupaten Tanah Datar",-0.4797,100.5746
Sumatera Barat,Sumatera Barat,Kota Bukittinggi,Kota Bukittinggi,TRUE,"West Sumatra, West Sumatra, West Sumatra, West Sumatra, West Sumatra","Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat","Bukittinggi City, Bukittinggi City, Bukittinggi City, Bukittinggi City, Bukittinggi City","Kota Bukittinggi, Kota Bukittinggi, Kota Bukittinggi, Kota Bukittinggi, Kota Bukittinggi",-0.3039,100.3835
Sumatera Barat,Sumatera Barat,Kota Padang,Kota Padang,TRUE,"West Sumatra, West Sumatra, West Sumatra, West Sumatra, West Sumatra","Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat","Padang City, Padang City, Padang City, Padang City, Padang City","Kota Padang, Kota Padang, Kota Padang, Kota Padang, Kota Padang",-0.9471,100.4172
Sumatera Barat,Sumatera Barat,Kota Padang Panjang,Kota Padang Panjang,TRUE,"West Sumatra, Sumatera Barat, Sumatera Barat, West Sumatra, West Sumatra","Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat","Padang Panjang City, Kota Padang Panjang, Kota Padang Panjang, Padang Panjang City, Padang Panjang City","Kota Padang Panjang, Kota Padang Panjang, Kota Padang Panjang, Kota Padang Panjang, Kota Padang Panjang",-0.4661,100.3984
Sumatera Barat,Sumatera Barat,Kota Pariaman,Kota Pariaman,TRUE,"West Sumatra, Sumatera Barat, Sumatera Barat, Sumatera Barat, West Sumatra","Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat","Pariaman City, Kota Pariaman, Kota Pariaman, Kota Pariaman, Pariaman City","Kota Pariaman, Kota Pariaman, Kota Pariaman, Kota Pariaman, Kota Pariaman",-0.6257,100.1233
Sumatera Barat,Sumatera Barat,Kota Payakumbuh,Kota Payakumbuh,TRUE,"West Sumatra, Sumatera Barat, West Sumatra, West Sumatra, West Sumatra","Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat","Payakumbuh City, Kota Payakumbuh, Payakumbuh City, Payakumbuh City, Payakumbuh City","Kota Payakumbuh, Kota Payakumbuh, Kota Payakumbuh, Kota Payakumbuh, Kota Payakumbuh",-0.2298,100.6309
Sumatera Barat,Sumatera Barat,Kota Sawahlunto,Kabupaten Solok,TRUE,"West Sumatra, Sumatera Barat, West Sumatra, West Sumatra, West Sumatra","Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat","Sawahlunto, Kota Sawahlunto, Sawahlunto, Sawahlunto, Solok Regency, Kabupaten Sawahlunto, Sawahlunto Regency, Kota Sawahlunto, Sawahlunto City","Kota Sawahlunto, Kota Sawahlunto, Kota Sawahlunto, Kota Sawahlunto, Kabupaten Solok",-0.6841,100.7323
Sumatera Barat,Sumatera Barat,Kota Solok,Kabupaten Solok,TRUE,"West Sumatra, West Sumatra, Sumatera Barat, West Sumatra, West Sumatra","Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat, Sumatera Barat","Solok City, Solok City, Kota Solok, Solok Regency, Solok Regency, Kota Solok, Solok City","Kota Solok, Kota Solok, Kota Solok, Kabupaten Solok, Kabupaten Solok",-0.7885,100.655
Riau,Riau,Kabupaten Bengkalis,Kabupaten Bengkalis,TRUE,"Riau, Riau, Riau, Riau, Riau","Riau, Riau, Riau, Riau, Riau","Bengkalis Regency, Bengkalis Regency, Bengkalis Regency, Bengkalis Regency, Bengkalis Regency","Kabupaten Bengkalis, Kabupaten Bengkalis, Kabupaten Bengkalis, Kabupaten Bengkalis, Kabupaten Bengkalis",1.4139,101.6158
Riau,Riau,Kabupaten Indragiri Hilir,Kabupaten Indragiri Hilir,TRUE,"Riau, Riau, Riau, Riau, Riau","Riau, Riau, Riau, Riau, Riau","Indragiri Hilir Regency, Indragiri Hilir Regency, Indragiri Hilir Regency, Indragiri Hilir Regency, Indragiri Hilir Regency","Kabupaten Indragiri Hilir, Kabupaten Indragiri Hilir, Kabupaten Indragiri Hilir, Kabupaten Indragiri Hilir, Kabupaten Indragiri Hilir",-0.1457,102.9896
Riau,Riau,Kabupaten Indragiri Hulu,Kabupaten Indragiri Hulu,TRUE,"Riau, Riau, Riau, Riau, Riau","Riau, Riau, Riau, Riau, Riau","Kabupaten Indragiri Hulu, Indragiri Hulu Regency, Indragiri Hulu Regency, Indragiri Hulu Regency, Indragiri Hulu Regency","Kabupaten Indragiri Hulu, Kabupaten Indragiri Hulu, Kabupaten Indragiri Hulu, Kabupaten Indragiri Hulu, Kabupaten Indragiri Hulu",-0.7361,102.2548
Riau,Riau,Kabupaten Kampar,Kabupaten Kampar,TRUE,"Riau, Riau, Riau, Riau, Riau","Riau, Riau, Riau, Riau, Riau","Kampar Regency, Kampar Regency, Kampar Regency, Kampar Regency","Kabupaten Kampar, Kabupaten Kampar, Kabupaten Kampar, Kabupaten Kampar",0.1467,101.1617
Riau,Riau,Kabupaten Kepulauan Meranti,Kabupaten Kepulauan Meranti,TRUE,"Riau, Riau, Riau, Riau, Riau","Riau, Riau, Riau, Riau, Riau","Kepulauan Meranti Regency, Kabupaten Kepulauan Meranti, Kepulauan Meranti Regency, Kepulauan Meranti Regency, Kepulauan Meranti Regency","Kabupaten Kepulauan Meranti, Kabupaten Kepulauan Meranti, Kabupaten Kepulauan Meranti, Kabupaten Kepulauan Meranti, Kabupaten Kepulauan Meranti",0.9209,102.6676
Riau,Riau,Kabupaten Kuantan Singingi,Kabupaten Kuantan Singingi,TRUE,"Riau, Riau, Riau, Riau, Riau","Riau, Riau, Riau, Riau, Riau","Kuantan Singingi, Kuantan Singingi Regency, Kabupaten Kuantan Singingi, Kuantan Singingi Regency, Kuantan Singingi Regency","Kuantan Singingi, Kabupaten Kuantan Singingi, Kabupaten Kuantan Singingi, Kabupaten Kuantan Singingi, Kabupaten Kuantan Singingi",-0.4412,101.5248
Riau,Riau,Kabupaten Pelalawan,Kabupaten Pelalawan,TRUE,"Riau, Riau, Riau, Riau, Riau","Riau, Riau, Riau, Riau, Riau","Pelalawan Regency, Pelalawan Regency, Pelalawan Regency, Pelalawan Regency","Kabupaten Pelalawan, Kabupaten Pelalawan, Kabupaten Pelalawan, Kabupaten Pelalawan",0.1461,102.2548
Riau,Riau,Kabupaten Rokan Hilir,Kabupaten Rokan Hilir,TRUE,"Riau, Riau, Riau, Riau, Riau","Riau, Riau, Riau, Riau, Riau","Kabupaten Rokan Hilir, Rokan Hilir Regency, Rokan Hilir Regency, Rokan Hilir Regency, Rokan Hilir Regency","Kabupaten Rokan Hilir, Kabupaten Rokan Hilir, Kabupaten Rokan Hilir, Kabupaten Rokan Hilir, Kabupaten Rokan Hilir",1.6464,100.8
Riau,Riau,Kabupaten Rokan Hulu,Kabupaten Rokan Hulu,TRUE,"Riau, Riau, Riau, Riau, Riau","Riau, Riau, Riau, Riau, Riau","Rokan Hulu Regency, Kabupaten Rokan Hulu, Rokan Hulu Regency, Rokan Hulu Regency, Rokan Hulu Regency","Kabupaten Rokan Hulu, Kabupaten Rokan Hulu, Kabupaten Rokan Hulu, Kabupaten Rokan Hulu, Kabupaten Rokan Hulu",1.0411,100.4397
Riau,Riau,Kabupaten Siak,Kabupaten Siak,TRUE,"Riau, Riau, Riau, Riau, Riau","Riau, Riau, Riau, Riau, Riau","Siak Regency, Siak, Siak Regency, Siak Regency, Siak Regency","Kabupaten Siak, Kabupaten Siak, Kabupaten Siak, Kabupaten Siak, Kabupaten Siak",0.8119,101.798
Riau,Riau,Kota Dumai,Kota Dumai,TRUE,"Riau, Riau, Riau, Riau, Riau","Riau, Riau, Riau, Riau, Riau","Dumai City, Dumai City, Dumai City, Dumai City, Dumai City","Kota Dumai, Kota Dumai, Kota Dumai, Kota Dumai, Kota Dumai",1.6666,101.4002
Riau,Riau,Kota Pekanbaru,Kota Pekanbaru,TRUE,"Riau, Riau, Riau, Riau, Riau","Riau, Riau, Riau, Riau, Riau","Pekanbaru City, Kota Pekanbaru, Pekanbaru City, Pekanbaru City, Pekanbaru City","Kota Pekanbaru, Kota Pekanbaru, Kota Pekanbaru, Kota Pekanbaru, Kota Pekanbaru",0.5071,101.4478
Kepulauan Riau,Kepulauan Riau,Kabupaten Bintan,Kabupaten Bintan,TRUE,"Riau Islands, Riau Islands, Riau Islands, Riau Islands, Riau Islands","Kepulauan Riau, Kepulauan Riau, Kepulauan Riau, Kepulauan Riau, Kepulauan Riau","Bintan Regency, Bintan Regency, Bintan Regency, Bintan Regency, Bintan Regency","Kabupaten Bintan, Kabupaten Bintan, Kabupaten Bintan, Kabupaten Bintan, Kabupaten Bintan",1.0619,104.5189
Kepulauan Riau,Kepulauan Riau,Kabupaten Karimun,Kabupaten Karimun,TRUE,"Riau Islands, Kepulauan Riau, Riau Islands, Riau Islands, Riau Islands","Kepulauan Riau, Kepulauan Riau, Kepulauan Riau, Kepulauan Riau, Kepulauan Riau","Karimun Regency, Kabupaten Karimun, Karimun Regency, Karimun Regency, Karimun Regency","Kabupaten Karimun, Kabupaten Karimun, Kabupaten Karimun, Kabupaten Karimun, Kabupaten Karimun",0.7698,103.4049
Kepulauan Riau,Kepulauan Riau,Kabupaten Kepulauan Anambas,Kabupaten Kepulauan Anambas,TRUE,"Riau Islands, Riau Islands, Riau Islands, Riau Islands, Riau Islands","Kepulauan Riau, Kepulauan Riau, Kepulauan Riau, Kepulauan Riau, Kepulauan Riau","Kepulauan Anambas Regency, Kepulauan Anambas Regency, Kepulauan Anambas Regency, Kepulauan Anambas Regency, Kepulauan Anambas Regency, Anambas Islands Regency","Kabupaten Kepulauan Anambas, Kabupaten Kepulauan Anambas, Kabupaten Kepulauan Anambas, Kabupaten Kepulauan Anambas, Kabupaten Kepulauan Anambas",3.1055,105.6537
Kepulauan Riau,Kepulauan Riau,Kabupaten Lingga,Kabupaten Lingga,TRUE,"Riau Islands, Riau Islands, Riau Islands, Riau Islands, Riau Islands","Kepulauan Riau, Kepulauan Riau, Kepulauan Riau, Kepulauan Riau, Kepulauan Riau","Lingga Regency, Lingga Regency, Lingga Regency, Lingga Regency","Kabupaten Lingga, Kabupaten Lingga, Kabupaten Lingga, Kabupaten Lingga",-0.4726,104.4258
Kepulauan Riau,Kepulauan Riau,Kabupaten Natuna,Kabupaten Natuna,TRUE,"Riau Islands, Kepulauan Riau, Riau Islands, Riau Islands, Riau Islands","Kepulauan Riau, Kepulauan Riau, Kepulauan Riau, Kepulauan Riau, Kepulauan Riau","Natuna Regency, Kabupaten Natuna, Natuna Regency, Natuna Regency, Natuna Regency","Kabupaten Natuna, Kabupaten Natuna, Kabupaten Natuna, Kabupaten Natuna, Kabupaten Natuna",4,108.25
Kepulauan Riau,Kepulauan Riau,Kota Batam,Kota Batam,TRUE,"Riau Islands, Kepulauan Riau, Riau Islands, Riau Islands, Riau Islands","Kepulauan Riau, Kepulauan Riau, Kepulauan Riau, Kepulauan Riau, Kepulauan Riau","Batam City, Kota Batam, Batam City, Batam City, Batam City","Kota Batam, Kota Batam, Kota Batam, Kota Batam, Kota Batam",1.1301,104.0529
Kepulauan Riau,Kepulauan Riau,Kota Tanjung Pinang,Kota Tanjung Pinang,TRUE,"Kepulauan Riau, Riau Islands, Riau Islands, Riau Islands, Riau Islands","Kepulauan Riau, Kepulauan Riau, Kepulauan Riau, Kepulauan Riau, Kepulauan Riau","Kota Tanjung Pinang, Tanjung Pinang City, Tanjung Pinang City, Tanjung Pinang City, Tanjung Pinang City","Kota Tanjung Pinang, Kota Tanjung Pinang, Kota Tanjung Pinang, Kota Tanjung Pinang, Kota Tanjung Pinang",0.9186,104.4665
Jambi,Jambi,Kabupaten Batanghari,Kabupaten Batang Hari,TRUE,"Jambi, Jambi, Jambi, Jambi, Jambi","Jambi, Jambi, Jambi, Jambi, Jambi","Batang Hari Regency, Batang Hari Regency, Batang Hari Regency, Batang Hari Regency, Batang Hari Regency, Batanghari Regency, Kabupaten Batang Hari, Kabupaten Batanghari","Kabupaten Batang Hari, Kabupaten Batang Hari, Kabupaten Batang Hari, Kabupaten Batang Hari, Kabupaten Batang Hari",-1.7084,103.0818
Jambi,Jambi,Kabupaten Bungo,Kabupaten Bungo,TRUE,"Jambi, Jambi, Jambi, Jambi, Jambi","Jambi, Jambi, Jambi, Jambi, Jambi","Kabupaten Bungo, Bungo Regency, Bungo Regency, Bungo Regency, Bungo Regency","Kabupaten Bungo, Kabupaten Bungo, Kabupaten Bungo, Kabupaten Bungo, Kabupaten Bungo",-1.6401,101.8892
Jambi,Jambi,Kabupaten Kerinci,Kabupaten Kerinci,TRUE,"Jambi, Jambi, Jambi, Jambi, Jambi","Jambi, Jambi, Jambi, Jambi, Jambi","Kabupaten Kerinci, Kerinci Regency, Kerinci Regency, Kerinci Regency, Kerinci Regency","Kabupaten Kerinci, Kabupaten Kerinci, Kabupaten Kerinci, Kabupaten Kerinci, Kabupaten Kerinci",-1.872,101.4339
Jambi,Jambi,Kabupaten Merangin,Kabupaten Merangin,TRUE,"Jambi, Jambi, Jambi, Jambi, Jambi","Jambi, Jambi, Jambi, Jambi, Jambi","Merangin Regency, Merangin Regency, Merangin Regency, Merangin Regency, Merangin Regency","Kabupaten Merangin, Kabupaten Merangin, Kabupaten Merangin, Kabupaten Merangin, Kabupaten Merangin",-2.1753,101.9805
Jambi,Jambi,Kabupaten Muaro Jambi,Kabupaten Muaro Jambi,TRUE,"Jambi, Jambi, Jambi, Jambi, Jambi","Jambi, Jambi, Jambi, Jambi, Jambi","Muaro Jambi Regency, Muaro Jambi Regency, Muaro Jambi Regency, Muaro Jambi Regency, Muaro Jambi Regency","Kabupaten Muaro Jambi, Kabupaten Muaro Jambi, Kabupaten Muaro Jambi, Kabupaten Muaro Jambi, Kabupaten Muaro Jambi",-1.5521,103.8216
Jambi,Jambi,Kabupaten Sarolangun,Kabupaten Sarolangun,TRUE,"Jambi, Jambi, Jambi, Jambi, Jambi","Jambi, Jambi, Jambi, Jambi, Jambi","Sarolangun Regency, Sarolangun Regency, Sarolangun Regency, Sarolangun Regency, Sarolangun Regency","Kabupaten Sarolangun, Kabupaten Sarolangun, Kabupaten Sarolangun, Kabupaten Sarolangun, Kabupaten Sarolangun",-2.323,102.7135
Jambi,Jambi,Kabupaten Tanjung Jabung Barat,Kabupaten Tanjung Jabung Barat,TRUE,"Jambi, Jambi, Jambi, Jambi, Jambi","Jambi, Jambi, Jambi, Jambi, Jambi","West Tanjung Jabung Regency, West Tanjung Jabung Regency, West Tanjung Jabung Regency, West Tanjung Jabung Regency, West Tanjung Jabung Regency","Kabupaten Tanjung Jabung Barat, Kabupaten Tanjung Jabung Barat, Kabupaten Tanjung Jabung Barat, Kabupaten Tanjung Jabung Barat, Kabupaten Tanjung Jabung Barat",-1.1058,103.0818
Jambi,Jambi,Kabupaten Tanjung Jabung Timur,Kabupaten Tanjung Jabung Timur,TRUE,"Jambi, Jambi, Jambi, Jambi, Jambi","Jambi, Jambi, Jambi, Jambi, Jambi","East Tanjung Jabung Regency, East Tanjung Jabung Regency, East Tanjung Jabung Regency, East Tanjung Jabung Regency, East Tanjung Jabung Regency","Kabupaten Tanjung Jabung Timur, Kabupaten Tanjung Jabung Timur, Kabupaten Tanjung Jabung Timur, Kabupaten Tanjung Jabung Timur, Kabupaten Tanjung Jabung Timur",-1.1024,103.8216
Jambi,Jambi,Kabupaten Tebo,Kabupaten Tebo,TRUE,"Jambi, Jambi, Jambi, Jambi, Jambi","Jambi, Jambi, Jambi, Jambi, Jambi","Tebo Regency, Kabupaten Tebo, Tebo Regency, Tebo Regency, Tebo Regency","Kabupaten Tebo, Kabupaten Tebo, Kabupaten Tebo, Kabupaten Tebo, Kabupaten Tebo",-1.2593,102.3464
Jambi,Jambi,Kota Jambi,Kota Jambi,TRUE,"Jambi, Jambi, Jambi, Jambi, Jambi","Jambi, Jambi, Jambi, Jambi, Jambi","Jambi City, Jambi City, Jambi City, Jambi City, Jambi City","Kota Jambi, Kota Jambi, Kota Jambi, Kota Jambi, Kota Jambi",-1.6101,103.6131
Jambi,Jambi,Kota Sungai Penuh,Kota Sungai Penuh,TRUE,"Jambi, Jambi, Jambi, Jambi, Jambi","Jambi, Jambi, Jambi, Jambi, Jambi","Sungai Penuh City, Kota Sungai Penuh, Kota Sungai Penuh, Kota Sungai Penuh, Sungai Penuh City","Kota Sungai Penuh, Kota Sungai Penuh, Kota Sungai Penuh, Kota Sungai Penuh, Kota Sungai Penuh",-2.0634,101.3947
Bengkulu,Bengkulu,Kabupaten Bengkulu Selatan,Kabupaten Bengkulu Selatan,TRUE,"Bengkulu, Bengkulu, Bengkulu, Bengkulu, Bengkulu","Bengkulu, Bengkulu, Bengkulu, Bengkulu, Bengkulu","South Bengkulu Regency, South Bengkulu Regency, South Bengkulu Regency","Kabupaten Bengkulu Selatan, Kabupaten Bengkulu Selatan, Kabupaten Bengkulu Selatan",-4.3248,103.0357
Bengkulu,Bengkulu,Kabupaten Bengkulu Tengah,Kabupaten Bengkulu Tengah,TRUE,"Bengkulu, Bengkulu, Bengkulu, Bengkulu, Bengkulu","Bengkulu, Bengkulu, Bengkulu, Bengkulu, Bengkulu","Central Bengkulu Regency, Kabupaten Bengkulu Tengah, Central Bengkulu Regency, Central Bengkulu Regency, Central Bengkulu Regency","Kabupaten Bengkulu Tengah, Kabupaten Bengkulu Tengah, Kabupaten Bengkulu Tengah, Kabupaten Bengkulu Tengah, Kabupaten Bengkulu Tengah",-3.6962,102.3922
Bengkulu,Bengkulu,Kabupaten Bengkulu Utara,Kabupaten Bengkulu Utara,TRUE,"Bengkulu, Bengkulu, Bengkulu, Bengkulu, Bengkulu","Bengkulu, Bengkulu, Bengkulu, Bengkulu, Bengkulu","North Bengkulu Regency, Kabupaten Bengkulu Utara, North Bengkulu Regency, North Bengkulu Regency, North Bengkulu Regency","Kabupaten Bengkulu Utara, Kabupaten Bengkulu Utara, Kabupaten Bengkulu Utara, Kabupaten Bengkulu Utara, Kabupaten Bengkulu Utara",-3.2663,101.9805
Bengkulu,Bengkulu,Kabupaten Kaur,Kabupaten Kaur,TRUE,"Bengkulu, Bengkulu, Bengkulu, Bengkulu, Bengkulu","Bengkulu, Bengkulu, Bengkulu, Bengkulu, Bengkulu","Kaur Regency, Kabupaten Kaur, Kaur Regency, Kaur Regency, Kaur Regency","Kabupaten Kaur, Kabupaten Kaur, Kabupaten Kaur, Kabupaten Kaur, Kabupaten Kaur",-4.5216,103.2663
Bengkulu,Bengkulu,Kabupaten Kepahiang,Kabupaten Kepahiang,TRUE,"Bengkulu, Bengkulu, Bengkulu, Bengkulu, Bengkulu","Bengkulu, Bengkulu, Bengkulu, Bengkulu, Bengkulu","Kepahiang Regency, Kepahiang Regency, Kepahiang Regency, Kepahiang Regency, Kepahiang Regency","Kabupaten Kepahiang, Kabupaten Kepahiang, Kabupaten Kepahiang, Kabupaten Kepahiang, Kabupaten Kepahiang",-3.613,102.6676
Bengkulu,Bengkulu,Kabupaten Lebong,Kabupaten Lebong,TRUE,"Bengkulu, Bengkulu, Bengkulu, Bengkulu, Bengkulu","Bengkulu, Bengkulu, Bengkulu, Bengkulu, Bengkulu","Kabupaten Lebong, Lebong Regency, Lebong Regency, Lebong Regency, Lebong Regency","Kabupaten Lebong, Kabupaten Lebong, Kabupaten Lebong, Kabupaten Lebong, Kabupaten Lebong",-3.1455,102.209
Bengkulu,Bengkulu,Kabupaten Mukomuko,Kabupaten Mukomuko,TRUE,"Bengkulu, Bengkulu, Bengkulu, Bengkulu, Bengkulu","Bengkulu, Bengkulu, Bengkulu, Bengkulu, Bengkulu","Mukomuko Regency, Kabupaten Mukomuko, Mukomuko Regency, Mukomuko Regency, Mukomuko Regency","Kabupaten Mukomuko, Kabupaten Mukomuko, Kabupaten Mukomuko, Kabupaten Mukomuko, Kabupaten Mukomuko",-2.6449,101.4339
